cuisine,id,salt,onions,olive_oil,water,garlic,sugar,garlic_cloves,butter,ground_black_pepper,all-purpose_flour,pepper,vegetable_oil,eggs,soy_sauce,kosher_salt,green_onions,tomatoes,large_eggs,carrots,unsalted_butter
italian,21277.0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
brazilian,20366.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
thai,20488.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,21982.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
filipino,32529.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
japanese,6281.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,42496.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mexican,4504.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,24219.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
filipino,32904.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
mexican,18324.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mexican,46565.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
italian,15301.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
japanese,43050.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
italian,49585.0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
indian,45425.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,42885.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
italian,26092.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,4521.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
italian,32365.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
italian,13561.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
indian,4076.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
indian,38387.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thai,5930.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cajun_creole,11387.0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
mexican,38652.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
french,36382.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
italian,11242.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
indian,26272.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spanish,5587.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
italian,15117.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
vietnamese,32876.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
italian,15364.0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
cajun_creole,24048.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
southern_us,9.0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
mexican,44503.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
italian,48005.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
spanish,47465.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
indian,6857.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thai,34071.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,21252.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,3393.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,35680.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,32492.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
indian,10236.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mexican,24000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,7181.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,24524.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
southern_us,49600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
italian,18307.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,8952.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
jamaican,3155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greek,39420.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamaican,18824.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,24907.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
japanese,23618.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
british,28085.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
southern_us,19194.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
japanese,16105.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
italian,10163.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,2644.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
moroccan,14092.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
indian,5246.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,47818.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
japanese,21174.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,25546.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
chinese,46407.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
japanese,39663.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
italian,47616.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
greek,38193.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,6218.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cajun_creole,30502.0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
british,24298.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
jamaican,10137.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
mexican,17924.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
southern_us,6749.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
korean,35905.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
italian,6337.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,17618.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,31065.0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
indian,666.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,23954.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,4142.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
southern_us,29229.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
french,2725.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
italian,46771.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,12434.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,18060.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cajun_creole,31657.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mexican,5362.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,30710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
greek,43544.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
moroccan,895.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,7133.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
jamaican,25039.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
southern_us,1138.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
spanish,24900.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
greek,21962.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,40464.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
mexican,39260.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
japanese,25921.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
british,12445.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,34887.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
brazilian,43936.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,17554.0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
indian,38979.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mexican,7288.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
greek,8563.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
indian,43905.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
filipino,29545.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
italian,43329.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,9146.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
cajun_creole,44891.0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
brazilian,22784.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
british,33422.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
british,9480.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
japanese,39148.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
vietnamese,42530.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,23252.0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
indian,11630.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greek,37675.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
british,19295.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
italian,38442.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
chinese,34284.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
italian,16322.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,1805.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamaican,17193.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
cajun_creole,4018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cajun_creole,33586.0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
mexican,476.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mexican,40180.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
southern_us,42643.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
mexican,8746.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,34632.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spanish,6655.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,5130.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
italian,31477.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
irish,40078.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
british,32031.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
italian,20629.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
southern_us,3680.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
southern_us,7077.0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
moroccan,3084.0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
british,23122.0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
mexican,4164.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
chinese,43204.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,24597.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
vietnamese,37655.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cajun_creole,11815.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mexican,15715.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
indian,44357.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
italian,26581.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
thai,8674.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vietnamese,29689.0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
italian,38958.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,44589.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
british,39623.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
japanese,14217.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
italian,16669.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thai,26866.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
italian,30256.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cajun_creole,47663.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
chinese,104.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
southern_us,8426.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
thai,17666.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
japanese,37785.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,29730.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,13432.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
french,26669.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
british,48644.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
irish,42184.0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
italian,3517.0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
chinese,3907.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
mexican,23017.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
japanese,3228.0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
mexican,20506.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,37324.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vietnamese,41758.0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
italian,31864.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,18912.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cajun_creole,20688.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mexican,2925.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,47847.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
southern_us,16512.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
british,43259.0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
indian,31757.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,47915.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spanish,43297.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
italian,38591.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
greek,18426.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
french,16936.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
french,40613.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
british,3633.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
british,33198.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
thai,17145.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cajun_creole,20169.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
chinese,45894.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
mexican,2309.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,6464.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,22083.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,33211.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
italian,35194.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
thai,4487.0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
brazilian,23567.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
thai,10957.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,24645.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,11744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,3649.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
moroccan,16493.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
cajun_creole,5405.0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0
japanese,31832.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,2973.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,37813.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
irish,23704.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,27871.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,34679.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,47954.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
irish,12335.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
italian,24540.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
italian,21566.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
mexican,16410.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
japanese,28835.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mexican,26141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,30116.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
french,48229.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
mexican,42594.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,38083.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,748.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
italian,47090.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
russian,43861.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
italian,48897.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
filipino,19007.0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
japanese,3822.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
italian,45898.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
southern_us,43876.0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
chinese,19625.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
french,40772.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,41980.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,36579.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,44991.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,33183.0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
mexican,41587.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
italian,46470.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cajun_creole,33244.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
brazilian,45281.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
korean,24262.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
thai,14909.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
mexican,20533.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,18784.0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
french,2977.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
italian,28891.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
russian,14877.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
chinese,35652.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mexican,23514.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
indian,11710.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,6812.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
moroccan,2128.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
british,24902.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
vietnamese,9533.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
italian,14628.0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
brazilian,3005.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
french,46830.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
japanese,46022.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
spanish,11640.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
southern_us,18459.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
southern_us,15476.0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
mexican,16393.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,687.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
french,38427.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
filipino,42489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
japanese,31870.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
moroccan,33365.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
indian,48017.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
italian,8359.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
thai,7060.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
filipino,8121.0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
french,6631.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
italian,30665.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
indian,377.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,37902.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
french,2094.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
british,26486.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
italian,48621.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
british,19908.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
french,36965.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
